OrderID,OrderDate,CustomerID,ProductID,Product,Category,Region,Channel,Quantity,UnitPrice,Discount,SalesAmount,TransactionNotes
ORD00816,2027-03-27,CUST096,P016,Laptop,Office Equipment,West,Partner,8,65000,0.1,468000.0,Transaction note 00816 - system ref 00816
ORD00817,2027-03-28,CUST097,P017,Monitor,Electronics,North,Online,1,18000,0.0,18000.0,Transaction note 00817 - system ref 00817
ORD00818,2027-03-29,CUST098,P018,Keyboard,Accessories,South,Retail,2,2200,0.02,4312.0,Transaction note 00818 - system ref 00818
ORD00819,2027-03-30,CUST099,P019,Mouse,Office Equipment,East,Partner,3,900,0.04,2592.0,Transaction note 00819 - system ref 00819
ORD00820,2027-03-31,CUST100,P020,Printer,Electronics,West,Online,4,12500,0.06,47000.0,Transaction note 00820 - system ref 00820
ORD00821,2027-04-01,CUST101,P021,Laptop,Accessories,North,Retail,5,65000,0.08,299000.0,Transaction note 00821 - system ref 00821
ORD00822,2027-04-02,CUST102,P022,Monitor,Office Equipment,South,Partner,6,18000,0.1,97200.0,Transaction note 00822 - system ref 00822
ORD00823,2027-04-03,CUST103,P023,Keyboard,Electronics,East,Online,7,2200,0.0,15400.0,Transaction note 00823 - system ref 00823
ORD00824,2027-04-04,CUST104,P024,Mouse,Accessories,West,Retail,8,900,0.02,7056.0,Transaction note 00824 - system ref 00824
ORD00825,2027-04-05,CUST105,P025,Printer,Office Equipment,North,Partner,1,12500,0.04,12000.0,Transaction note 00825 - system ref 00825
ORD00826,2027-04-06,CUST106,P001,Laptop,Electronics,South,Online,2,65000,0.06,122200.0,Transaction note 00826 - system ref 00826
ORD00827,2027-04-07,CUST107,P002,Monitor,Accessories,East,Retail,3,18000,0.08,49680.0,Transaction note 00827 - system ref 00827
ORD00828,2027-04-08,CUST108,P003,Keyboard,Office Equipment,West,Partner,4,2200,0.1,7920.0,Transaction note 00828 - system ref 00828
ORD00829,2027-04-09,CUST109,P004,Mouse,Electronics,North,Online,5,900,0.0,4500.0,Transaction note 00829 - system ref 00829
ORD00830,2027-04-10,CUST110,P005,Printer,Accessories,South,Retail,6,12500,0.02,73500.0,Transaction note 00830 - system ref 00830
ORD00831,2027-04-11,CUST111,P006,Laptop,Office Equipment,East,Partner,7,65000,0.04,436800.0,Transaction note 00831 - system ref 00831
ORD00832,2027-04-12,CUST112,P007,Monitor,Electronics,West,Online,8,18000,0.06,135360.0,Transaction note 00832 - system ref 00832
ORD00833,2027-04-13,CUST113,P008,Keyboard,Accessories,North,Retail,1,2200,0.08,2024.0,Transaction note 00833 - system ref 00833
ORD00834,2027-04-14,CUST114,P009,Mouse,Office Equipment,South,Partner,2,900,0.1,1620.0,Transaction note 00834 - system ref 00834
ORD00835,2027-04-15,CUST115,P010,Printer,Electronics,East,Online,3,12500,0.0,37500.0,Transaction note 00835 - system ref 00835
ORD00836,2027-04-16,CUST116,P011,Laptop,Accessories,West,Retail,4,65000,0.02,254800.0,Transaction note 00836 - system ref 00836
ORD00837,2027-04-17,CUST117,P012,Monitor,Office Equipment,North,Partner,5,18000,0.04,86400.0,Transaction note 00837 - system ref 00837
ORD00838,2027-04-18,CUST118,P013,Keyboard,Electronics,South,Online,6,2200,0.06,12408.0,Transaction note 00838 - system ref 00838
ORD00839,2027-04-19,CUST119,P014,Mouse,Accessories,East,Retail,7,900,0.08,5796.0,Transaction note 00839 - system ref 00839
ORD00840,2027-04-20,CUST120,P015,Printer,Office Equipment,West,Partner,8,12500,0.1,90000.0,Transaction note 00840 - system ref 00840
ORD00841,2027-04-21,CUST001,P016,Laptop,Electronics,North,Online,1,65000,0.0,65000.0,Transaction note 00841 - system ref 00841
ORD00842,2027-04-22,CUST002,P017,Monitor,Accessories,South,Retail,2,18000,0.02,35280.0,Transaction note 00842 - system ref 00842
ORD00843,2027-04-23,CUST003,P018,Keyboard,Office Equipment,East,Partner,3,2200,0.04,6336.0,Transaction note 00843 - system ref 00843
ORD00844,2027-04-24,CUST004,P019,Mouse,Electronics,West,Online,4,900,0.06,3384.0,Transaction note 00844 - system ref 00844
ORD00845,2027-04-25,CUST005,P020,Printer,Accessories,North,Retail,5,12500,0.08,57500.0,Transaction note 00845 - system ref 00845
ORD00846,2027-04-26,CUST006,P021,Laptop,Office Equipment,South,Partner,6,65000,0.1,351000.0,Transaction note 00846 - system ref 00846
ORD00847,2027-04-27,CUST007,P022,Monitor,Electronics,East,Online,7,18000,0.0,126000.0,Transaction note 00847 - system ref 00847
ORD00848,2027-04-28,CUST008,P023,Keyboard,Accessories,West,Retail,8,2200,0.02,17248.0,Transaction note 00848 - system ref 00848
ORD00849,2027-04-29,CUST009,P024,Mouse,Office Equipment,North,Partner,1,900,0.04,864.0,Transaction note 00849 - system ref 00849
ORD00850,2027-04-30,CUST010,P025,Printer,Electronics,South,Online,2,12500,0.06,23500.0,Transaction note 00850 - system ref 00850
ORD00851,2027-05-01,CUST011,P001,Laptop,Accessories,East,Retail,3,65000,0.08,179400.0,Transaction note 00851 - system ref 00851
ORD00852,2027-05-02,CUST012,P002,Monitor,Office Equipment,West,Partner,4,18000,0.1,64800.0,Transaction note 00852 - system ref 00852
ORD00853,2027-05-03,CUST013,P003,Keyboard,Electronics,North,Online,5,2200,0.0,11000.0,Transaction note 00853 - system ref 00853
ORD00854,2027-05-04,CUST014,P004,Mouse,Accessories,South,Retail,6,900,0.02,5292.0,Transaction note 00854 - system ref 00854
ORD00855,2027-05-05,CUST015,P005,Printer,Office Equipment,East,Partner,7,12500,0.04,84000.0,Transaction note 00855 - system ref 00855
ORD00856,2027-05-06,CUST016,P006,Laptop,Electronics,West,Online,8,65000,0.06,488800.0,Transaction note 00856 - system ref 00856
ORD00857,2027-05-07,CUST017,P007,Monitor,Accessories,North,Retail,1,18000,0.08,16560.0,Transaction note 00857 - system ref 00857
ORD00858,2027-05-08,CUST018,P008,Keyboard,Office Equipment,South,Partner,2,2200,0.1,3960.0,Transaction note 00858 - system ref 00858
ORD00859,2027-05-09,CUST019,P009,Mouse,Electronics,East,Online,3,900,0.0,2700.0,Transaction note 00859 - system ref 00859
ORD00860,2027-05-10,CUST020,P010,Printer,Accessories,West,Retail,4,12500,0.02,49000.0,Transaction note 00860 - system ref 00860
ORD00861,2027-05-11,CUST021,P011,Laptop,Office Equipment,North,Partner,5,65000,0.04,312000.0,Transaction note 00861 - system ref 00861
ORD00862,2027-05-12,CUST022,P012,Monitor,Electronics,South,Online,6,18000,0.06,101520.0,Transaction note 00862 - system ref 00862
ORD00863,2027-05-13,CUST023,P013,Keyboard,Accessories,East,Retail,7,2200,0.08,14168.0,Transaction note 00863 - system ref 00863
ORD00864,2027-05-14,CUST024,P014,Mouse,Office Equipment,West,Partner,8,900,0.1,6480.0,Transaction note 00864 - system ref 00864
ORD00865,2027-05-15,CUST025,P015,Printer,Electronics,North,Online,1,12500,0.0,12500.0,Transaction note 00865 - system ref 00865
ORD00866,2027-05-16,CUST026,P016,Laptop,Accessories,South,Retail,2,65000,0.02,127400.0,Transaction note 00866 - system ref 00866
ORD00867,2027-05-17,CUST027,P017,Monitor,Office Equipment,East,Partner,3,18000,0.04,51840.0,Transaction note 00867 - system ref 00867
ORD00868,2027-05-18,CUST028,P018,Keyboard,Electronics,West,Online,4,2200,0.06,8272.0,Transaction note 00868 - system ref 00868
ORD00869,2027-05-19,CUST029,P019,Mouse,Accessories,North,Retail,5,900,0.08,4140.0,Transaction note 00869 - system ref 00869
ORD00870,2027-05-20,CUST030,P020,Printer,Office Equipment,South,Partner,6,12500,0.1,67500.0,Transaction note 00870 - system ref 00870
ORD00871,2027-05-21,CUST031,P021,Laptop,Electronics,East,Online,7,65000,0.0,455000.0,Transaction note 00871 - system ref 00871
ORD00872,2027-05-22,CUST032,P022,Monitor,Accessories,West,Retail,8,18000,0.02,141120.0,Transaction note 00872 - system ref 00872
ORD00873,2027-05-23,CUST033,P023,Keyboard,Office Equipment,North,Partner,1,2200,0.04,2112.0,Transaction note 00873 - system ref 00873
ORD00874,2027-05-24,CUST034,P024,Mouse,Electronics,South,Online,2,900,0.06,1692.0,Transaction note 00874 - system ref 00874
ORD00875,2027-05-25,CUST035,P025,Printer,Accessories,East,Retail,3,12500,0.08,34500.0,Transaction note 00875 - system ref 00875
ORD00876,2027-05-26,CUST036,P001,Laptop,Office Equipment,West,Partner,4,65000,0.1,234000.0,Transaction note 00876 - system ref 00876
ORD00877,2027-05-27,CUST037,P002,Monitor,Electronics,North,Online,5,18000,0.0,90000.0,Transaction note 00877 - system ref 00877
ORD00878,2027-05-28,CUST038,P003,Keyboard,Accessories,South,Retail,6,2200,0.02,12936.0,Transaction note 00878 - system ref 00878
ORD00879,2027-05-29,CUST039,P004,Mouse,Office Equipment,East,Partner,7,900,0.04,6048.0,Transaction note 00879 - system ref 00879
ORD00880,2027-05-30,CUST040,P005,Printer,Electronics,West,Online,8,12500,0.06,94000.0,Transaction note 00880 - system ref 00880
ORD00881,2027-05-31,CUST041,P006,Laptop,Accessories,North,Retail,1,65000,0.08,59800.0,Transaction note 00881 - system ref 00881
ORD00882,2027-06-01,CUST042,P007,Monitor,Office Equipment,South,Partner,2,18000,0.1,32400.0,Transaction note 00882 - system ref 00882
ORD00883,2027-06-02,CUST043,P008,Keyboard,Electronics,East,Online,3,2200,0.0,6600.0,Transaction note 00883 - system ref 00883
ORD00884,2027-06-03,CUST044,P009,Mouse,Accessories,West,Retail,4,900,0.02,3528.0,Transaction note 00884 - system ref 00884
ORD00885,2027-06-04,CUST045,P010,Printer,Office Equipment,North,Partner,5,12500,0.04,60000.0,Transaction note 00885 - system ref 00885
ORD00886,2027-06-05,CUST046,P011,Laptop,Electronics,South,Online,6,65000,0.06,366600.0,Transaction note 00886 - system ref 00886
ORD00887,2027-06-06,CUST047,P012,Monitor,Accessories,East,Retail,7,18000,0.08,115920.0,Transaction note 00887 - system ref 00887
ORD00888,2027-06-07,CUST048,P013,Keyboard,Office Equipment,West,Partner,8,2200,0.1,15840.0,Transaction note 00888 - system ref 00888
ORD00889,2027-06-08,CUST049,P014,Mouse,Electronics,North,Online,1,900,0.0,900.0,Transaction note 00889 - system ref 00889
ORD00890,2027-06-09,CUST050,P015,Printer,Accessories,South,Retail,2,12500,0.02,24500.0,Transaction note 00890 - system ref 00890
ORD00891,2027-06-10,CUST051,P016,Laptop,Office Equipment,East,Partner,3,65000,0.04,187200.0,Transaction note 00891 - system ref 00891
ORD00892,2027-06-11,CUST052,P017,Monitor,Electronics,West,Online,4,18000,0.06,67680.0,Transaction note 00892 - system ref 00892
ORD00893,2027-06-12,CUST053,P018,Keyboard,Accessories,North,Retail,5,2200,0.08,10120.0,Transaction note 00893 - system ref 00893
ORD00894,2027-06-13,CUST054,P019,Mouse,Office Equipment,South,Partner,6,900,0.1,4860.0,Transaction note 00894 - system ref 00894
ORD00895,2027-06-14,CUST055,P020,Printer,Electronics,East,Online,7,12500,0.0,87500.0,Transaction note 00895 - system ref 00895
ORD00896,2027-06-15,CUST056,P021,Laptop,Accessories,West,Retail,8,65000,0.02,509600.0,Transaction note 00896 - system ref 00896
ORD00897,2027-06-16,CUST057,P022,Monitor,Office Equipment,North,Partner,1,18000,0.04,17280.0,Transaction note 00897 - system ref 00897
ORD00898,2027-06-17,CUST058,P023,Keyboard,Electronics,South,Online,2,2200,0.06,4136.0,Transaction note 00898 - system ref 00898
ORD00899,2027-06-18,CUST059,P024,Mouse,Accessories,East,Retail,3,900,0.08,2484.0,Transaction note 00899 - system ref 00899
ORD00900,2027-06-19,CUST060,P025,Printer,Office Equipment,West,Partner,4,12500,0.1,45000.0,Transaction note 00900 - system ref 00900
ORD00901,2027-06-20,CUST061,P001,Laptop,Electronics,North,Online,5,65000,0.0,325000.0,Transaction note 00901 - system ref 00901
ORD00902,2027-06-21,CUST062,P002,Monitor,Accessories,South,Retail,6,18000,0.02,105840.0,Transaction note 00902 - system ref 00902
ORD00903,2027-06-22,CUST063,P003,Keyboard,Office Equipment,East,Partner,7,2200,0.04,14784.0,Transaction note 00903 - system ref 00903
ORD00904,2027-06-23,CUST064,P004,Mouse,Electronics,West,Online,8,900,0.06,6768.0,Transaction note 00904 - system ref 00904
ORD00905,2027-06-24,CUST065,P005,Printer,Accessories,North,Retail,1,12500,0.08,11500.0,Transaction note 00905 - system ref 00905
ORD00906,2027-06-25,CUST066,P006,Laptop,Office Equipment,South,Partner,2,65000,0.1,117000.0,Transaction note 00906 - system ref 00906
ORD00907,2027-06-26,CUST067,P007,Monitor,Electronics,East,Online,3,18000,0.0,54000.0,Transaction note 00907 - system ref 00907
ORD00908,2027-06-27,CUST068,P008,Keyboard,Accessories,West,Retail,4,2200,0.02,8624.0,Transaction note 00908 - system ref 00908
ORD00909,2027-06-28,CUST069,P009,Mouse,Office Equipment,North,Partner,5,900,0.04,4320.0,Transaction note 00909 - system ref 00909
ORD00910,2027-06-29,CUST070,P010,Printer,Electronics,South,Online,6,12500,0.06,70500.0,Transaction note 00910 - system ref 00910
ORD00911,2027-06-30,CUST071,P011,Laptop,Accessories,East,Retail,7,65000,0.08,418600.0,Transaction note 00911 - system ref 00911
ORD00912,2027-07-01,CUST072,P012,Monitor,Office Equipment,West,Partner,8,18000,0.1,129600.0,Transaction note 00912 - system ref 00912
ORD00913,2027-07-02,CUST073,P013,Keyboard,Electronics,North,Online,1,2200,0.0,2200.0,Transaction note 00913 - system ref 00913
ORD00914,2027-07-03,CUST074,P014,Mouse,Accessories,South,Retail,2,900,0.02,1764.0,Transaction note 00914 - system ref 00914
ORD00915,2027-07-04,CUST075,P015,Printer,Office Equipment,East,Partner,3,12500,0.04,36000.0,Transaction note 00915 - system ref 00915
ORD00916,2027-07-05,CUST076,P016,Laptop,Electronics,West,Online,4,65000,0.06,244400.0,Transaction note 00916 - system ref 00916
ORD00917,2027-07-06,CUST077,P017,Monitor,Accessories,North,Retail,5,18000,0.08,82800.0,Transaction note 00917 - system ref 00917
ORD00918,2027-07-07,CUST078,P018,Keyboard,Office Equipment,South,Partner,6,2200,0.1,11880.0,Transaction note 00918 - system ref 00918
ORD00919,2027-07-08,CUST079,P019,Mouse,Electronics,East,Online,7,900,0.0,6300.0,Transaction note 00919 - system ref 00919
ORD00920,2027-07-09,CUST080,P020,Printer,Accessories,West,Retail,8,12500,0.02,98000.0,Transaction note 00920 - system ref 00920
ORD00921,2027-07-10,CUST081,P021,Laptop,Office Equipment,North,Partner,1,65000,0.04,62400.0,Transaction note 00921 - system ref 00921
ORD00922,2027-07-11,CUST082,P022,Monitor,Electronics,South,Online,2,18000,0.06,33840.0,Transaction note 00922 - system ref 00922
ORD00923,2027-07-12,CUST083,P023,Keyboard,Accessories,East,Retail,3,2200,0.08,6072.0,Transaction note 00923 - system ref 00923
ORD00924,2027-07-13,CUST084,P024,Mouse,Office Equipment,West,Partner,4,900,0.1,3240.0,Transaction note 00924 - system ref 00924
ORD00925,2027-07-14,CUST085,P025,Printer,Electronics,North,Online,5,12500,0.0,62500.0,Transaction note 00925 - system ref 00925
ORD00926,2027-07-15,CUST086,P001,Laptop,Accessories,South,Retail,6,65000,0.02,382200.0,Transaction note 00926 - system ref 00926
ORD00927,2027-07-16,CUST087,P002,Monitor,Office Equipment,East,Partner,7,18000,0.04,120960.0,Transaction note 00927 - system ref 00927
ORD00928,2027-07-17,CUST088,P003,Keyboard,Electronics,West,Online,8,2200,0.06,16544.0,Transaction note 00928 - system ref 00928
ORD00929,2027-07-18,CUST089,P004,Mouse,Accessories,North,Retail,1,900,0.08,828.0,Transaction note 00929 - system ref 00929
ORD00930,2027-07-19,CUST090,P005,Printer,Office Equipment,South,Partner,2,12500,0.1,22500.0,Transaction note 00930 - system ref 00930
ORD00931,2027-07-20,CUST091,P006,Laptop,Electronics,East,Online,3,65000,0.0,195000.0,Transaction note 00931 - system ref 00931
ORD00932,2027-07-21,CUST092,P007,Monitor,Accessories,West,Retail,4,18000,0.02,70560.0,Transaction note 00932 - system ref 00932
ORD00933,2027-07-22,CUST093,P008,Keyboard,Office Equipment,North,Partner,5,2200,0.04,10560.0,Transaction note 00933 - system ref 00933
ORD00934,2027-07-23,CUST094,P009,Mouse,Electronics,South,Online,6,900,0.06,5076.0,Transaction note 00934 - system ref 00934
ORD00935,2027-07-24,CUST095,P010,Printer,Accessories,East,Retail,7,12500,0.08,80500.0,Transaction note 00935 - system ref 00935
ORD00936,2027-07-25,CUST096,P011,Laptop,Office Equipment,West,Partner,8,65000,0.1,468000.0,Transaction note 00936 - system ref 00936
ORD00937,2027-07-26,CUST097,P012,Monitor,Electronics,North,Online,1,18000,0.0,18000.0,Transaction note 00937 - system ref 00937
ORD00938,2027-07-27,CUST098,P013,Keyboard,Accessories,South,Retail,2,2200,0.02,4312.0,Transaction note 00938 - system ref 00938
ORD00939,2027-07-28,CUST099,P014,Mouse,Office Equipment,East,Partner,3,900,0.04,2592.0,Transaction note 00939 - system ref 00939
ORD00940,2027-07-29,CUST100,P015,Printer,Electronics,West,Online,4,12500,0.06,47000.0,Transaction note 00940 - system ref 00940
ORD00941,2027-07-30,CUST101,P016,Laptop,Accessories,North,Retail,5,65000,0.08,299000.0,Transaction note 00941 - system ref 00941
ORD00942,2027-07-31,CUST102,P017,Monitor,Office Equipment,South,Partner,6,18000,0.1,97200.0,Transaction note 00942 - system ref 00942
ORD00943,2027-08-01,CUST103,P018,Keyboard,Electronics,East,Online,7,2200,0.0,15400.0,Transaction note 00943 - system ref 00943
ORD00944,2027-08-02,CUST104,P019,Mouse,Accessories,West,Retail,8,900,0.02,7056.0,Transaction note 00944 - system ref 00944
ORD00945,2027-08-03,CUST105,P020,Printer,Office Equipment,North,Partner,1,12500,0.04,12000.0,Transaction note 00945 - system ref 00945
ORD00946,2027-08-04,CUST106,P021,Laptop,Electronics,South,Online,2,65000,0.06,122200.0,Transaction note 00946 - system ref 00946
ORD00947,2027-08-05,CUST107,P022,Monitor,Accessories,East,Retail,3,18000,0.08,49680.0,Transaction note 00947 - system ref 00947
ORD00948,2027-08-06,CUST108,P023,Keyboard,Office Equipment,West,Partner,4,2200,0.1,7920.0,Transaction note 00948 - system ref 00948
ORD00949,2027-08-07,CUST109,P024,Mouse,Electronics,North,Online,5,900,0.0,4500.0,Transaction note 00949 - system ref 00949
ORD00950,2027-08-08,CUST110,P025,Printer,Accessories,South,Retail,6,12500,0.02,73500.0,Transaction note 00950 - system ref 00950
ORD00951,2027-08-09,CUST111,P001,Laptop,Office Equipment,East,Partner,7,65000,0.04,436800.0,Transaction note 00951 - system ref 00951
ORD00952,2027-08-10,CUST112,P002,Monitor,Electronics,West,Online,8,18000,0.06,135360.0,Transaction note 00952 - system ref 00952
ORD00953,2027-08-11,CUST113,P003,Keyboard,Accessories,North,Retail,1,2200,0.08,2024.0,Transaction note 00953 - system ref 00953
ORD00954,2027-08-12,CUST114,P004,Mouse,Office Equipment,South,Partner,2,900,0.1,1620.0,Transaction note 00954 - system ref 00954
ORD00955,2027-08-13,CUST115,P005,Printer,Electronics,East,Online,3,12500,0.0,37500.0,Transaction note 00955 - system ref 00955
ORD00956,2027-08-14,CUST116,P006,Laptop,Accessories,West,Retail,4,65000,0.02,254800.0,Transaction note 00956 - system ref 00956
ORD00957,2027-08-15,CUST117,P007,Monitor,Office Equipment,North,Partner,5,18000,0.04,86400.0,Transaction note 00957 - system ref 00957
ORD00958,2027-08-16,CUST118,P008,Keyboard,Electronics,South,Online,6,2200,0.06,12408.0,Transaction note 00958 - system ref 00958
ORD00959,2027-08-17,CUST119,P009,Mouse,Accessories,East,Retail,7,900,0.08,5796.0,Transaction note 00959 - system ref 00959
ORD00960,2027-08-18,CUST120,P010,Printer,Office Equipment,West,Partner,8,12500,0.1,90000.0,Transaction note 00960 - system ref 00960
ORD00961,2027-08-19,CUST001,P011,Laptop,Electronics,North,Online,1,65000,0.0,65000.0,Transaction note 00961 - system ref 00961
ORD00962,2027-08-20,CUST002,P012,Monitor,Accessories,South,Retail,2,18000,0.02,35280.0,Transaction note 00962 - system ref 00962
ORD00963,2027-08-21,CUST003,P013,Keyboard,Office Equipment,East,Partner,3,2200,0.04,6336.0,Transaction note 00963 - system ref 00963
ORD00964,2027-08-22,CUST004,P014,Mouse,Electronics,West,Online,4,900,0.06,3384.0,Transaction note 00964 - system ref 00964
ORD00965,2027-08-23,CUST005,P015,Printer,Accessories,North,Retail,5,12500,0.08,57500.0,Transaction note 00965 - system ref 00965
ORD00966,2027-08-24,CUST006,P016,Laptop,Office Equipment,South,Partner,6,65000,0.1,351000.0,Transaction note 00966 - system ref 00966
ORD00967,2027-08-25,CUST007,P017,Monitor,Electronics,East,Online,7,18000,0.0,126000.0,Transaction note 00967 - system ref 00967
ORD00968,2027-08-26,CUST008,P018,Keyboard,Accessories,West,Retail,8,2200,0.02,17248.0,Transaction note 00968 - system ref 00968
ORD00969,2027-08-27,CUST009,P019,Mouse,Office Equipment,North,Partner,1,900,0.04,864.0,Transaction note 00969 - system ref 00969
ORD00970,2027-08-28,CUST010,P020,Printer,Electronics,South,Online,2,12500,0.06,23500.0,Transaction note 00970 - system ref 00970
ORD00971,2027-08-29,CUST011,P021,Laptop,Accessories,East,Retail,3,65000,0.08,179400.0,Transaction note 00971 - system ref 00971
ORD00972,2027-08-30,CUST012,P022,Monitor,Office Equipment,West,Partner,4,18000,0.1,64800.0,Transaction note 00972 - system ref 00972
ORD00973,2027-08-31,CUST013,P023,Keyboard,Electronics,North,Online,5,2200,0.0,11000.0,Transaction note 00973 - system ref 00973
ORD00974,2027-09-01,CUST014,P024,Mouse,Accessories,South,Retail,6,900,0.02,5292.0,Transaction note 00974 - system ref 00974
ORD00975,2027-09-02,CUST015,P025,Printer,Office Equipment,East,Partner,7,12500,0.04,84000.0,Transaction note 00975 - system ref 00975
ORD00976,2027-09-03,CUST016,P001,Laptop,Electronics,West,Online,8,65000,0.06,488800.0,Transaction note 00976 - system ref 00976
ORD00977,2027-09-04,CUST017,P002,Monitor,Accessories,North,Retail,1,18000,0.08,16560.0,Transaction note 00977 - system ref 00977
ORD00978,2027-09-05,CUST018,P003,Keyboard,Office Equipment,South,Partner,2,2200,0.1,3960.0,Transaction note 00978 - system ref 00978
ORD00979,2027-09-06,CUST019,P004,Mouse,Electronics,East,Online,3,900,0.0,2700.0,Transaction note 00979 - system ref 00979
ORD00980,2027-09-07,CUST020,P005,Printer,Accessories,West,Retail,4,12500,0.02,49000.0,Transaction note 00980 - system ref 00980
ORD00981,2027-09-08,CUST021,P006,Laptop,Office Equipment,North,Partner,5,65000,0.04,312000.0,Transaction note 00981 - system ref 00981
ORD00982,2027-09-09,CUST022,P007,Monitor,Electronics,South,Online,6,18000,0.06,101520.0,Transaction note 00982 - system ref 00982
ORD00983,2027-09-10,CUST023,P008,Keyboard,Accessories,East,Retail,7,2200,0.08,14168.0,Transaction note 00983 - system ref 00983
ORD00984,2027-09-11,CUST024,P009,Mouse,Office Equipment,West,Partner,8,900,0.1,6480.0,Transaction note 00984 - system ref 00984
ORD00985,2027-09-12,CUST025,P010,Printer,Electronics,North,Online,1,12500,0.0,12500.0,Transaction note 00985 - system ref 00985
ORD00986,2027-09-13,CUST026,P011,Laptop,Accessories,South,Retail,2,65000,0.02,127400.0,Transaction note 00986 - system ref 00986
ORD00987,2027-09-14,CUST027,P012,Monitor,Office Equipment,East,Partner,3,18000,0.04,51840.0,Transaction note 00987 - system ref 00987
ORD00988,2027-09-15,CUST028,P013,Keyboard,Electronics,West,Online,4,2200,0.06,8272.0,Transaction note 00988 - system ref 00988
ORD00989,2027-09-16,CUST029,P014,Mouse,Accessories,North,Retail,5,900,0.08,4140.0,Transaction note 00989 - system ref 00989
ORD00990,2027-09-17,CUST030,P015,Printer,Office Equipment,South,Partner,6,12500,0.1,67500.0,Transaction note 00990 - system ref 00990
ORD00991,2027-09-18,CUST031,P016,Laptop,Electronics,East,Online,7,65000,0.0,455000.0,Transaction note 00991 - system ref 00991
ORD00992,2027-09-19,CUST032,P017,Monitor,Accessories,West,Retail,8,18000,0.02,141120.0,Transaction note 00992 - system ref 00992
ORD00993,2027-09-20,CUST033,P018,Keyboard,Office Equipment,North,Partner,1,2200,0.04,2112.0,Transaction note 00993 - system ref 00993
ORD00994,2027-09-21,CUST034,P019,Mouse,Electronics,South,Online,2,900,0.06,1692.0,Transaction note 00994 - system ref 00994
ORD00995,2027-09-22,CUST035,P020,Printer,Accessories,East,Retail,3,12500,0.08,34500.0,Transaction note 00995 - system ref 00995
ORD00996,2027-09-23,CUST036,P021,Laptop,Office Equipment,West,Partner,4,65000,0.1,234000.0,Transaction note 00996 - system ref 00996
ORD00997,2027-09-24,CUST037,P022,Monitor,Electronics,North,Online,5,18000,0.0,90000.0,Transaction note 00997 - system ref 00997
ORD00998,2027-09-25,CUST038,P023,Keyboard,Accessories,South,Retail,6,2200,0.02,12936.0,Transaction note 00998 - system ref 00998
ORD00999,2027-09-26,CUST039,P024,Mouse,Office Equipment,East,Partner,7,900,0.04,6048.0,Transaction note 00999 - system ref 00999
ORD01000,2027-09-27,CUST040,P025,Printer,Electronics,West,Online,8,12500,0.06,94000.0,Transaction note 01000 - system ref 01000
