device_id,timestamp,temperature,humidity,status
D0096,2026-01-02 16:15:00,21.24,38.64,Warning
D0065,2026-01-02 16:20:00,30.1,73.77,Warning
D0064,2026-01-02 16:25:00,26.16,71.82,Normal
D0063,2026-01-02 16:30:00,24.0,64.21,Normal
D0097,2026-01-02 16:35:00,28.78,59.46,Critical
D0039,2026-01-02 16:40:00,30.38,41.16,Normal
D0081,2026-01-02 16:45:00,30.71,73.42,Warning
D0042,2026-01-02 16:50:00,27.54,80.04,Warning
D0039,2026-01-02 16:55:00,23.58,83.07,Critical
D0092,2026-01-02 17:00:00,28.08,87.48,Normal
D0095,2026-01-02 17:05:00,25.59,,Normal
D0069,2026-01-02 17:10:00,27.16,60.72,Critical
D0001,2026-01-02 17:15:00,26.1,69.43,Warning
D0097,2026-01-02 17:20:00,36.04,44.57,Warning
D0098,2026-01-02 17:25:00,28.34,51.8,Normal
D0032,2026-01-02 17:30:00,30.06,79.99,Warning
D0060,2026-01-02 17:35:00,27.3,79.08,Warning
,2026-01-02 17:40:00,33.9,79.47,Normal
D0094,2026-01-02 17:45:00,26.08,54.65,Critical
D0078,2026-01-02 17:50:00,29.85,44.82,Warning
D0095,2026-01-02 17:55:00,25.51,74.13,Warning
D0078,2026-01-02 18:00:00,30.94,38.68,Critical
D0022,2026-01-02 18:05:00,31.68,79.44,Normal
D0070,2026-01-02 18:10:00,31.46,64.65,Critical
D0034,2026-01-02 18:15:00,26.64,68.78,Normal
D0093,2026-01-02 18:20:00,27.83,36.06,Warning
D0011,2026-01-02 18:25:00,20.92,57.82,Critical
D0030,2026-01-02 18:30:00,29.82,56.41,Warning
D0002,2026-01-02 18:35:00,32.67,61.62,Critical
D0087,2026-01-02 18:40:00,27.43,58.68,Warning
D0069,2026-01-02 18:45:00,28.29,45.03,Normal
D0096,2026-01-02 18:50:00,17.95,83.06,Normal
D0006,2026-01-02 18:55:00,31.39,68.57,Critical
D0034,2026-01-02 19:00:00,22.97,64.37,Normal
D0036,2026-01-02 19:05:00,26.77,66.97,Normal
D0100,2026-01-02 19:10:00,34.91,79.6,Critical
D0087,2026-01-02 19:15:00,26.56,76.26,Normal
D0082,2026-01-02 19:20:00,150,63.75,Critical
D0080,2026-01-02 19:25:00,31.16,72.67,Warning
D0095,2026-01-02 19:30:00,30.86,85.52,Critical
D0043,2026-01-02 19:35:00,32.86,44.38,Warning
D0079,2026-01-02 19:40:00,26.71,48.72,Normal
D0053,2026-01-02 19:45:00,21.25,46.38,Normal
D0096,2026-01-02 19:50:00,33.76,77.82,Warning
D0020,2026-01-02 19:55:00,30.59,75.65,Normal
D0084,2026-01-02 20:00:00,22.29,58.94,Critical
D0077,2026-01-02 20:05:00,23.47,37.27,Critical
D0088,2026-01-02 20:10:00,30.38,44.61,Warning
D0022,2026-01-02 20:15:00,26.34,39.41,Normal
D0035,2026-01-02 20:20:00,32.22,77.23,Critical
D0069,2026-01-02 20:25:00,29.77,85.29,Critical
D0052,2026-01-02 20:30:00,39.47,55.28,Critical
D0062,2026-01-02 20:35:00,32.18,72.45,Critical
D0004,2026-01-02 20:40:00,24.6,58.13,Normal
D0099,2026-01-02 20:45:00,32.77,80.66,Warning
D0018,2026-01-02 20:50:00,24.89,78.28,Critical
D0084,2026-01-02 20:55:00,27.19,40.69,Critical
D0010,2026-01-02 21:00:00,29.7,85.93,Critical
D0091,2026-01-02 21:05:00,27.56,83.32,Warning
D0089,2026-01-02 21:10:00,34.95,80.95,Warning
D0059,2026-01-02 21:15:00,31.72,66.88,Warning
D0036,2026-01-02 21:20:00,24.9,76.13,Critical
D0047,2026-01-02 21:25:00,25.04,89.33,Warning
D0055,2026-01-02 21:30:00,24.74,69.73,Normal
D0048,2026-01-02 21:35:00,28.37,52.56,Warning
D0037,2026-01-02 21:40:00,28.48,81.9,Normal
D0061,2026-01-02 21:45:00,30.48,76.32,Normal
D0025,2026-01-02 21:50:00,36.72,74.52,Normal
D0065,2026-01-02 21:55:00,29.9,61.95,Critical
D0097,2026-01-02 22:00:00,24.04,51.35,Critical
D0031,2026-01-02 22:05:00,24.29,52.08,Critical
D0038,2026-01-02 22:10:00,24.21,68.3,Critical
D0061,2026-01-02 22:15:00,N/A,73.1,Normal
D0040,2026-01-02 22:20:00,32.53,75.17,Normal
D0041,2026-01-02 22:25:00,26.48,46.59,Critical
D0032,2026-01-02 22:30:00,30.28,36.41,Normal
D0038,2026-01-02 22:35:00,30.19,47.75,Normal
D0071,2026-01-02 22:40:00,32.41,65.23,Normal
D0097,2026-01-02 22:45:00,29.98,59.96,Normal
D0025,2026-01-02 22:50:00,25.52,50.26,Critical
D0029,2026-01-02 22:55:00,29.28,57.73,Critical
D0023,2026-01-02 23:00:00,29.44,88.05,Normal
D0043,2026-01-02 23:05:00,29.97,80.21,Warning
D0050,2026-01-02 23:10:00,29.71,71.3,Warning
D0010,2026-01-02 23:15:00,26.53,66.63,Normal
D0079,2026-01-02 23:20:00,29.66,44.84,Warning
D0054,2026-01-02 23:25:00,22.21,42.54,Warning
d0004,2026-01-02 23:30:00,26.67,81.45,Critical
D0030,2026-01-02 23:35:00,32.78,62.65,Critical
D0003,2026-01-02 23:40:00,32.31,38.67,Normal
D0054,2026-01-02 23:45:00,28.31,80.16,Normal
D0069,2026-01-02 23:50:00,30.28,41.32,Warning
D0050,2026-01-02 23:55:00,31.61,59.63,Normal
D0049,2026-01-03 00:00:00,27.24,86.99,Warning
D0068,2026-01-03 00:05:00,24.51,48.58,Warning
D0045,2026-01-03 00:10:00,28.74,82.84,Critical
D0025,2026-01-03 00:15:00,32.05,68.14,Warning
D0021,2026-01-03 00:20:00,33.44,76.8,Critical
D0077,2026-01-03 00:25:00,28.92,72.62,Critical
D0024,2026-01-03 00:30:00,31.08,88.47,Normal
D0052,2026-01-03 00:35:00,28.88,,Critical
D0066,2026-01-03 00:40:00,27.53,55.96,Normal
D0014,2026-01-03 00:45:00,32.85,86.3,Normal
D0073,2026-01-03 00:50:00,28.09,68.93,Critical
D0095,2026-01-03 00:55:00,31.63,85.64,Warning
D0081,2026-01-03 01:00:00,27.65,35.99,Warning
D0084,2026-01-03 01:05:00,30.17,37.24,Normal
D0042,2026-01-03 01:10:00,28.85,73.63,Critical
D0060,2026-01-03 01:15:00,24.15,68.93,Warning
D0061,2026-01-03 01:20:00,23.87,79.51,Warning
D0054,2026-01-03 01:25:00,37.3,48.63,Normal
D0074,2026-01-03 01:30:00,30.0,85.09,Normal
D0081,2026-01-03 01:35:00,35.88,70.98,Critical
D0044,2026-01-03 01:40:00,24.56,44.58,Warning
D0032,2026-01-03 01:45:00,23.6,50.74,Normal
D0008,2026-01-03 01:50:00,30.03,41.87,Warning
D0059,2026-01-03 01:55:00,29.35,46.36,Critical
D0048,2026-01-03 02:00:00,29.09,84.54,Normal
D0004,2026-01-03 02:05:00,25.34,45.13,
D0084,2026-01-03 02:10:00,35.4,67.79,Critical
D0036,2026-01-03 02:15:00,31.96,83.05,Warning
D0060,2026-01-03 02:20:00,29.57,66.33,Warning
D0098,2026-01-03 02:25:00,27.11,85.0,Critical
D0063,2026-01-03 02:30:00,25.97,38.27,Warning
D0013,2026-01-03 02:35:00,31.5,64.48,Normal
D0099,2026-01-03 02:40:00,33.06,69.06,Warning
D0033,2026-01-03 02:45:00,28.54,89.93,Normal
D0094,2026-01-03 02:50:00,26.3,45.29,critical
d0004,2026-01-03 02:55:00,32.43,79.04,Critical
D0091,2026-01-03 03:00:00,25.73,55.02,Warning
D0097,2026-01-03 03:05:00,20.63,82.94,Critical
D0031,2026-01-03 03:10:00,30.0,41.63,Warning
D0043,2026-01-03 03:15:00,25.51,66.45,Normal
,2026-01-03 03:20:00,25.66,62.17,Critical
D0027,2026-01-03 03:25:00,29.55,55.14,Warning
D0082,2026-01-03 03:30:00,24.62,36.05,Warning
D0011,2026-01-03 03:35:00,26.91,47.36,Warning
D0063,2026-01-03 03:40:00,34.05,88.24,Warning
D0027,2026-01-03 03:45:00,19.27,89.34,Warning
D0014,2026-01-03 03:50:00,33.82,67.17,Critical
D0060,2026-01-03 03:55:00,28.61,62.37,Normal
D0064,2026-01-03 04:00:00,24.19,89.99,Normal
D0051,2026-01-03 04:05:00,29.04,78.76,Normal
D0074,2026-01-03 04:10:00,28.89,44.93,Warning
D0076,2026-01-03 04:15:00,27.43,86.52,Critical
D0010,2026-01-03 04:20:00,36.42,38.84,Critical
D0099,2026-01-03 04:25:00,31.77,53.49,Critical
D0093,2026-01-03 04:30:00,32.75,56.31,Critical
D0033,2026-01-03 04:35:00,26.64,72.81,Normal
D0040,2026-01-03 04:40:00,27.28,43.16,Normal
D0031,2026-01-03 04:45:00,28.44,40.41,Warning
D0066,2026-01-03 04:50:00,25.55,86.97,Critical
D0050,2026-01-03 04:55:00,31.61,61.37,Warning
D0094,2026-01-03 05:00:00,32.41,37.37,Warning
D0023,2026-01-03 05:05:00,24.66,66.5,Normal
D0061,2026-01-03 05:10:00,25.8,55.93,Normal
device-01,2026-01-03 05:15:00,39.6,49.99,Warning
D0070,2026-01-03 05:20:00,39.32,81.56,Critical
D0041,2026-01-03 05:25:00,26.61,37.3,Warning
D0073,2026-01-03 05:30:00,27.94,49.39,Warning
D0075,2026-01-03 05:35:00,28.44,45.55,Warning
D0005,2026-01-03 05:40:00,30.74,85.03,Normal
D0024,2026-01-03 05:45:00,30.1,78.36,Critical
D0086,2026-01-03 05:50:00,26.68,78.01,Normal
D0009,2026-01-03 05:55:00,28.13,55.9,Normal
D0009,2026-01-03 06:00:00,33.12,46.58,Critical
D0026,2026-01-03 06:05:00,25.92,62.69,Normal
D0052,2026-01-03 06:10:00,27.9,54.29,Critical
D0097,2026-01-03 06:15:00,31.55,40.14,Normal
D0024,2026-01-03 06:20:00,36.68,88.58,Warning
D0046,2026-01-03 06:25:00,22.68,70.03,Warning
D0089,2026-01-03 06:30:00,29.15,66.18,Critical
D0047,2026-01-03 06:35:00,25.11,86.37,Critical
D0083,2026-01-03 06:40:00,29.15,81.45,Normal
D0056,2026-01-03 06:45:00,high,86.11,Normal
D0095,2026-01-03 06:50:00,25.02,89.99,Normal
D0039,2026-01-03 06:55:00,28.31,53.81,Warning
D0077,01/32/2026 10:00,29.75,48.92,Normal
D0092,2026-01-03 07:05:00,26.25,78.75,Normal
D0057,2026-01-03 07:10:00,34.74,64.76,Critical
D0058,2026-01-03 07:15:00,32.14,50.48,Warning
D0062,2026-01-03 07:20:00,26.44,75.92,Warning
D0050,2026-01-03 07:25:00,30.05,,Normal
D0087,2026-01-03 07:30:00,27.27,66.64,Warning
D0082,2026-01-03 07:35:00,24.11,64.31,Critical
D0079,2026-01-03 07:40:00,22.48,69.7,Critical
D0056,2026-01-03 07:45:00,27.14,69.5,Critical
D0084,2026-01-03 07:50:00,33.53,69.77,Warning
D0028,2026-01-03 07:55:00,26.48,67.12,Critical
D0067,2026-01-03 08:00:00,23.36,66.21,Critical
D0055,2026-01-03 08:05:00,25.42,45.38,Normal
D0004,2026-01-03 08:10:00,30.49,38.69,Warning
D0076,2026-01-03 08:15:00,27.76,62.03,Warning
D0091,2026-01-03 08:20:00,29.25,84.09,Warning
D0010,2026-01-03 08:25:00,25.39,69.4,Critical
D0100,2026-01-03 08:30:00,31.23,66.46,Normal
D0066,2026-01-03 08:35:00,27.63,56.07,Normal
D0090,2026-01-03 08:40:00,27.32,66.01,Critical
D0023,2026-01-03 08:45:00,26.15,42.32,Warning
D0079,2026-01-03 08:50:00,,62.25,Critical
D0028,2026-01-03 08:55:00,25.01,63.91,Warning
D0029,2026-01-03 09:00:00,27.87,64.93,Warning
D0024,2026-01-03 09:05:00,23.96,71.96,Normal
D0072,2026-01-03 09:10:00,20.05,45.93,Normal
D0078,2026-01-03 09:15:00,28.51,59.4,Warning
D0061,2026-01-03 09:20:00,25.12,89.28,Critical
D0034,2026-01-03 09:25:00,30.67,85.29,Critical
D0032,2026-01-03 09:30:00,32.31,39.8,Normal
D0098,2026-01-03 09:35:00,35.04,84.37,Critical
D0007,2026-01-03 09:40:00,28.54,58.9,Normal
D0010,2026-01-03 09:45:00,21.9,66.18,Warning
D0009,2026-01-03 09:50:00,28.73,41.16,Critical
D0030,2026-01-03 09:55:00,30.8,70.92,Warning
D0097,2026-01-03 10:00:00,29.91,50.64,Warning
D0003,2026-01-03 10:05:00,27.61,48.99,Normal
D0093,2026-01-03 10:10:00,28.98,63.76,Normal
D0030,2026-01-03 10:15:00,32.41,37.07,Warning
D0001,2026-01-03 10:20:00,26.09,81.41,Normal
D0018,2026-01-03 10:25:00,31.93,47.55,Normal
D0036,2026-01-03 10:30:00,29.41,73.28,Normal
D0099,2026-01-03 10:35:00,29.18,81.11,Warning
D0019,2026-01-03 10:40:00,24.89,42.31,Critical
D0041,,32.3,69.17,Normal
D0086,2026-01-03 10:50:00,35.82,52.09,Critical
D0010,2026-01-03 10:55:00,28.58,48.45,Normal
D0057,2026-01-03 11:00:00,23.41,45.41,Normal
D0051,2026-01-03 11:05:00,30.15,59.27,Normal
D0033,2026-01-03 11:10:00,31.75,64.39,Normal
D0017,2026-01-03 11:15:00,28.64,77.61,Warning
D0079,2026-01-03 11:20:00,31.36,59.15,Normal
D0032,2026-01-03 11:25:00,28.75,40.2,Normal
D0007,2026-01-03 11:30:00,29.53,77.83,Normal
D0079,2026-01-03 11:35:00,34.85,38.62,Normal
D0035,2026-01-03 11:40:00,27.2,36.09,Warning
D0041,2026-01-03 11:45:00,28.23,49.94,Warning
D0034,2026-01-03 11:50:00,30.52,86.44,Critical
D0017,2026-01-03 11:55:00,33.61,56.91,Warning
D0075,2026-01-03 12:00:00,40.9,67.4,Critical
D0100,2026-01-03 12:05:00,33.28,58.86,Warning
D0065,2026-01-03 12:10:00,36.72,62.38,Normal
D0013,2026-01-03 12:15:00,20.4,52.33,Warning
D0048,2026-01-03 12:20:00,31.48,68.22,Critical
D0087,2026-01-03 12:25:00,24.79,40.83,Critical
D0067,2026-01-03 12:30:00,34.23,63.94,Critical
D0011,2026-01-03 12:35:00,29.03,77.12,Critical
D0027,2026-01-03 12:40:00,31.52,43.16,
D0041,2026-01-03 12:45:00,32.75,57.66,Critical
D0066,2026-01-03 12:50:00,29.45,45.24,Warning
D0085,2026-01-03 12:55:00,28.87,41.61,Normal
D0044,2026-01-03 13:00:00,22.11,51.56,Critical
D0063,2026-01-03 13:05:00,27.27,71.29,Warning
D0054,2026-01-03 13:10:00,23.7,53.97,Normal
D0030,2026-01-03 13:15:00,31.29,85.04,Normal
D0011,2026-01-03 13:20:00,30.0,71.79,Critical
D0098,2026-01-03 13:25:00,32.38,52.96,Normal
D0092,2026-01-03 13:30:00,30.04,82.76,Normal
D0051,2026-01-03 13:35:00,26.64,60.19,Critical
D0045,2026-01-03 13:40:00,32.49,61.11,Warning
D0060,2026-01-03 13:45:00,23.03,68.23,Critical
D0090,2026-01-03 13:50:00,34.75,49.79,Warning
D0068,2026-01-03 13:55:00,25.68,46.47,Normal
D0098,2026-01-03 14:00:00,30.26,81.8,Critical
D0025,2026-01-03 14:05:00,22.37,77.51,Critical
D0027,2026-01-03 14:10:00,25.93,69.55,Critical
D0074,2026-01-03 14:15:00,25.92,70.0,Critical
D0046,2026-01-03 14:20:00,26.38,61.55,Normal
D0073,2026-01-03 14:25:00,26.46,68.57,Warning
D0027,2026-01-03 14:30:00,26.25,86.51,Critical
D0079,2026-01-03 14:35:00,35.86,86.25,Warning
D0006,2026-01-03 14:40:00,35.49,55.93,Warning
D0004,2026-01-03 14:45:00,26.27,75.08,Critical
D0077,2026-01-03 14:50:00,37.29,78.81,Warning
D0035,2026-01-03 14:55:00,23.91,36.23,Critical
D0025,2026-01-03 15:00:00,29.94,74.49,Warning
D0011,2026-01-03 15:05:00,29.36,71.19,Warning
D0058,2026-01-03 15:10:00,26.24,61.43,Normal
D0045,2026-01-03 15:15:00,30.44,51.42,Normal
D0053,2026-01-03 15:20:00,28.87,59.55,Warning
D0083,2026-01-03 15:25:00,28.08,64.85,Critical
D0045,2026-01-03 15:30:00,29.12,67.54,Warning
D0080,2026-01-03 15:35:00,28.35,42.31,Critical
D0008,2026-01-03 15:40:00,21.22,66.36,Warning
D0089,2026-01-03 15:45:00,36.51,89.24,Warning
D0045,2026-01-03 15:50:00,28.7,42.76,Warning
D0002,2026-01-03 15:55:00,35.49,79.49,Normal
D0098,2026-01-03 16:00:00,22.25,55.98,Warning
D0058,2026-01-03 16:05:00,33.75,66.09,Warning
D0088,2026-01-03 16:10:00,31.7,89.3,Normal
D0050,2026-01-03 16:15:00,unknown,82.71,warning
D0055,2026-01-03 16:20:00,26.43,,Critical
D0081,2026-01-03 16:25:00,25.56,87.46,Critical
D0060,2026-01-03 16:30:00,,77.63,Normal
D0022,2026-01-03 16:35:00,28.83,,Warning
D0100,2026-01-03 16:40:00,20.52,55.53,Critical
D0057,2026-01-03 16:45:00,35.38,39.13,Normal
D0017,2026-01-03 16:50:00,22.34,62.27,Normal
D0002,2026-01-03 16:55:00,150,49.86,Critical
D0061,2026-01-03 17:00:00,26.47,47.73,Critical
D0058,2026-01-03 17:05:00,32.6,50.92,Warning
D0060,2026-01-03 17:10:00,31.02,88.04,Normal
D0097,2026-01-03 17:15:00,31.82,47.59,Normal
D0099,2026-01-03 17:20:00,25.5,58.2,Warning
D0036,2026-01-03 17:25:00,28.07,48.32,Normal
D0087,2026-01-03 17:30:00,28.16,60.0,Normal
D0025,2026-01-03 17:35:00,24.96,40.39,Warning
D0012,2026-01-03 17:40:00,30.83,81.8,Critical
D0055,01/32/2026 10:00,28.59,54.86,Warning
D0046,2026-01-03 17:50:00,31.05,42.49,Critical
D0079,2026-01-03 17:55:00,29.95,63.26,Critical
D0019,2026-01-03 18:00:00,23.12,46.06,Warning
D0018,2026-01-03 18:05:00,37.7,89.84,Warning
D0050,2026-01-03 18:10:00,34.58,78.73,Critical
D0002,2026-01-03 18:15:00,29.14,58.85,Warning
D0089,2026-01-03 18:20:00,26.48,42.92,Normal
D0027,2026-01-03 18:25:00,39.91,39.41,Critical
D0052,2026-01-03 18:30:00,21.38,63.95,Normal
d0004,2026-01-03 18:35:00,25.18,55.29,Normal
D0049,2026-01-03 18:40:00,29.49,80.05,Warning
D0095,2026-01-03 18:45:00,31.22,56.48,Critical
D0059,2026-01-03 18:50:00,38.57,54.2,Critical
D0006,2026-01-03 18:55:00,31.61,63.74,Warning
D0064,2026-01-03 19:00:00,29.85,58.17,Warning
D0013,2026-01-03 19:05:00,29.92,79.51,Normal
D0060,2026-01-03 19:10:00,30.14,51.96,Normal
D0059,2026-01-03 19:15:00,26.91,57.68,Critical
D0010,2026-01-03 19:20:00,23.17,50.72,Critical
D0090,2026-01-03 19:25:00,27.59,83.26,Critical
D0018,2026-01-03 19:30:00,31.68,44.61,Critical
D0007,2026-01-03 19:35:00,,56.14,Warning
D0035,2026-01-03 19:40:00,34.89,48.43,Critical
D0039,2026-01-03 19:45:00,30.4,52.3,Normal
D0044,2026-01-03 19:50:00,28.06,60.87,Normal
D0073,2026-01-03 19:55:00,28.66,77.21,Normal
D0038,2026-01-03 20:00:00,37.68,85.53,Warning
D0097,2026-01-03 20:05:00,30.99,82.05,Warning
D0015,2026-01-03 20:10:00,29.47,69.17,Normal
D0087,2026-01-03 20:15:00,27.22,83.28,Critical
D0083,2026-01-03 20:20:00,26.8,79.13,Critical
D0082,2026-01-03 20:25:00,31.42,77.26,Critical
D0083,2026-01-03 20:30:00,29.01,66.11,Warning
D0031,2026-01-03 20:35:00,30.65,51.33,Normal
D0011,2026-01-03 20:40:00,26.59,43.84,Critical
D0049,2026-01-03 20:45:00,31.76,45.43,Normal
D0017,2026-01-03 20:50:00,23.83,88.22,Critical
D0068,2026-01-03 20:55:00,30.28,44.66,Critical
D0003,2026-01-03 21:00:00,29.73,40.93,Normal
D0094,2026-01-03 21:05:00,25.96,73.05,Warning
D0064,2026-01-03 21:10:00,27.23,43.52,Normal
D0040,2026-01-03 21:15:00,22.59,56.75,Warning
D0011,2026-01-03 21:20:00,23.03,36.32,Critical
D0088,2026-01-03 21:25:00,29.98,66.38,Critical
D0075,2026-01-03 21:30:00,29.55,42.83,Warning
D0086,2026-01-03 21:35:00,41.68,46.54,Normal
D0032,2026-01-03 21:40:00,26.65,77.5,Normal
D0092,2026-01-03 21:45:00,24.07,60.26,Normal
D0099,2026-01-03 21:50:00,24.39,55.37,Critical
D0085,2026-01-03 21:55:00,35.76,79.96,Warning
D0017,2026-01-03 22:00:00,27.28,46.71,Warning
D0038,2026-01-03 22:05:00,28.47,68.74,Normal
device-01,2026-01-03 22:10:00,36.41,73.19,Normal
D0031,2026-01-03 22:15:00,27.7,53.82,Warning
D0011,2026-01-03 22:20:00,34.51,82.18,Critical
D0066,2026-01-03 22:25:00,25.08,87.45,Normal
D0054,2026-01-03 22:30:00,28.52,46.83,Normal
D0065,2026-01-03 22:35:00,37.28,77.17,Critical
D0050,2026-01-03 22:40:00,24.06,70.83,Critical
D0008,2026-01-03 22:45:00,25.64,64.05,Critical
D0051,2026-01-03 22:50:00,31.77,71.8,Critical
D0055,2026-01-03 22:55:00,27.67,37.09,Critical
D0033,2026-01-03 23:00:00,32.36,35.75,Normal
D0024,2026-01-03 23:05:00,38.24,59.22,Warning
D0057,2026-01-03 23:10:00,34.72,60.75,Critical
D0045,2026-01-03 23:15:00,22.57,62.73,Critical
D0039,2026-01-03 23:20:00,31.54,44.66,Normal
D0014,2026-01-03 23:25:00,26.11,69.02,Critical
D0026,2026-01-03 23:30:00,,46.34,Critical
D0030,2026-01-03 23:35:00,31.43,73.34,Normal
D0045,2026-01-03 23:40:00,26.22,48.26,Normal
D0005,2026-01-03 23:45:00,26.68,67.39,Warning
D0083,2026-01-03 23:50:00,29.53,71.21,Warning
D0014,2026-01-03 23:55:00,29.49,46.25,Normal
D0086,2026-01-04 00:00:00,26.53,73.56,Warning
D0010,2026-01-04 00:05:00,25.73,65.78,Critical
D0037,2026-01-04 00:10:00,21.38,86.07,Warning
D0003,2026-01-04 00:15:00,28.68,71.43,Normal
D0074,2026-01-04 00:20:00,18.26,82.56,Critical
D0042,2026-01-04 00:25:00,28.26,80.19,Normal
D0077,2026-01-04 00:30:00,28.57,72.17,Critical
D0038,2026-01-04 00:35:00,26.92,50.33,Warning
D0029,2026-01-04 00:40:00,36.98,83.82,Warning
D0071,2026-01-04 00:45:00,32.43,66.45,Warning
D0037,2026-01-04 00:50:00,24.85,40.15,Critical
D0090,2026-01-04 00:55:00,26.07,52.32,Warning
D0011,2026-01-04 01:00:00,27.78,79.2,Warning
D0051,2026-01-04 01:05:00,33.16,52.35,Critical
D0100,2026-01-04 01:10:00,23.47,83.0,Normal
D0089,2026-01-04 01:15:00,26.6,48.1,Critical
D0058,2026-01-04 01:20:00,34.25,86.94,Normal
D0069,2026-01-04 01:25:00,30.54,74.38,Critical
D0049,2026-01-04 01:30:00,34.84,46.55,Warning
D0039,2026-01-04 01:35:00,27.09,77.34,Warning
D0081,2026-01-04 01:40:00,29.24,65.96,Warning
D0011,2026-01-04 01:45:00,26.51,79.99,Warning
D0054,2026-01-04 01:50:00,33.3,55.59,Critical
,2026-01-04 01:55:00,25.6,46.46,Warning
D0062,2026-01-04 02:00:00,32.02,46.18,Warning
D0053,2026-01-04 02:05:00,28.75,36.71,Normal
D0022,2026-01-04 02:10:00,,87.88,Critical
D0057,2026-01-04 02:15:00,22.48,51.19,Normal
D0043,2026-01-04 02:20:00,25.08,57.99,Critical
D0043,2026-01-04 02:25:00,26.24,53.09,
D0038,2026-01-04 02:30:00,32.75,82.74,Normal
D0035,2026-01-04 02:35:00,21.32,59.3,Normal
D0049,2026-01-04 02:40:00,25.44,63.74,Critical
D0031,2026-01-04 02:45:00,24.59,46.29,Normal
D0076,2026-01-04 02:50:00,30.46,60.23,Normal
D0077,2026-01-04 02:55:00,31.9,54.14,Normal
D0052,2026-01-04 03:00:00,32.34,47.41,Normal
D0004,2026-01-04 03:05:00,26.96,59.23,Critical
D0044,2026-01-04 03:10:00,32.4,77.86,Normal
D0086,2026-01-04 03:15:00,31.2,81.85,Normal
D0049,2026-01-04 03:20:00,29.92,,Normal
D0020,2026-01-04 03:25:00,23.45,84.34,Normal
D0046,2026-01-04 03:30:00,26.46,56.92,Critical
D0097,2026-01-04 03:35:00,25.09,49.56,Warning
D0092,2026-01-04 03:40:00,32.49,38.79,Normal
D0083,2026-01-04 03:45:00,29.17,55.14,Critical
D0003,2026-01-04 03:50:00,24.0,45.04,Critical
D0020,2026-01-04 03:55:00,22.5,48.21,Normal
D0066,2026-01-04 04:00:00,31.98,43.39,Warning
D0094,2026-01-04 04:05:00,31.54,49.11,Normal
D0006,2026-01-04 04:10:00,31.08,79.94,Critical
D0003,2026-01-04 04:15:00,33.46,40.42,Normal
D0088,2026-01-04 04:20:00,26.96,64.5,Normal
D0045,2026-01-04 04:25:00,30.95,36.04,Normal
D0074,2026-01-04 04:30:00,26.23,42.7,Warning
D0077,2026-01-04 04:35:00,34.26,50.44,Warning
D0040,2026-01-04 04:40:00,26.2,49.15,Normal
D0030,2026-01-04 04:45:00,27.53,84.85,Warning
D0050,2026-01-04 04:50:00,38.57,70.46,Warning
D0035,2026-01-04 04:55:00,29.68,74.79,Warning
D0015,2026-01-04 05:00:00,24.5,73.28,Warning
D0049,2026-01-04 05:05:00,31.23,87.98,Normal
D0055,2026-01-04 05:10:00,35.85,67.21,Normal
D0002,2026-01-04 05:15:00,36.24,88.63,Normal
D0084,2026-01-04 05:20:00,27.52,52.56,Normal
D0084,2026-01-04 05:25:00,26.69,51.21,Critical
D0039,2026-01-04 05:30:00,27.36,37.55,Warning
D0016,2026-01-04 05:35:00,26.28,49.75,Critical
D0094,2026-01-04 05:40:00,31.88,77.03,Critical
D0051,2026-01-04 05:45:00,29.99,76.9,Warning
D0093,2026-01-04 05:50:00,31.86,45.72,Warning
D0041,2026-01-04 05:55:00,30.58,36.21,Critical
D0092,2026-01-04 06:00:00,30.96,59.12,Critical
D0034,2026-01-04 06:05:00,26.98,47.84,Critical
D0009,2026-01-04 06:10:00,25.0,81.66,Critical
D0047,2026-01-04 06:15:00,25.48,60.74,Normal
D0028,2026-01-04 06:20:00,26.36,39.94,Critical
D0063,2026-01-04 06:25:00,32.24,84.62,Critical
D0016,2026-01-04 06:30:00,27.64,68.59,Critical
D0084,2026-01-04 06:35:00,28.27,80.02,Warning
D0044,2026-01-04 06:40:00,33.04,78.14,Warning
D0001,2026-01-04 06:45:00,unknown,38.22,Warning
D0035,2026-01-04 06:50:00,28.35,47.24,Critical
D0095,2026-01-04 06:55:00,33.29,63.45,Normal
D0004,2026-01-04 07:00:00,26.32,76.98,Critical
D0012,2026-01-04 07:05:00,21.63,46.42,Critical
D0021,2026-01-04 07:10:00,28.49,43.45,Warning
D0032,2026-01-04 07:15:00,33.18,82.69,Normal
D0061,2026-01-04 07:20:00,32.9,69.67,Normal
D0064,2026-01-04 07:25:00,26.35,55.57,Critical
D0028,2026-01-04 07:30:00,24.54,36.05,Normal
D0033,2026-01-04 07:35:00,27.39,76.94,Normal
D0090,2026-01-04 07:40:00,39.73,74.86,Warning
D0094,2026-01-04 07:45:00,25.2,58.97,Normal
D0070,2026-01-04 07:50:00,29.18,67.05,Warning
D0068,2026-01-04 07:55:00,38.54,43.65,Warning
D0033,2026-01-04 08:00:00,34.45,36.82,Normal
D0088,2026-01-04 08:05:00,34.85,66.43,Warning
D0086,2026-01-04 08:10:00,26.35,87.98,Warning
D0085,2026-01-04 08:15:00,31.88,63.91,Critical
D0084,2026-01-04 08:20:00,29.21,63.44,Warning
D0018,2026-01-04 08:25:00,24.87,86.69,Normal
D0083,2026-01-04 08:30:00,29.45,86.09,Warning
